stock_name,2014,2015,2016,2017,2018,2019,2020,2021,2022
케이에스피,95.0,280.0,6673.0,537.0,1711.0,46.0,35.0,63.0,110.0
케이엔더블유,664.0,157.0,107.0,341.0,109.0,1141.0,1444.0,89.0,1512.0
케이엔제이,,,,333.0,357.0,863.0,788.0,780.0,1255.0
케이엘넷,114.0,107.0,70.0,122.0,84.0,166.0,200.0,270.0,311.0
케이엠,,,,,,,,,
케이엠더블유,947.0,3438.0,1111.0,570.0,1949.0,2654.0,669.0,94.0,670.0
케이엠제약,16856.0,30154.0,1106.0,,,,,,
케이옥션,,,,,,,116.0,477.0,151.0
케이카,,,,,,,602.0,1004.0,631.0
케이탑리츠,689.0,165.0,77.0,59.0,76.0,121.0,241.0,249.0,207.0
케이티알파,327.0,203.0,120.0,90.0,25.0,40.0,118.0,210.0,248.0
케이프,148.0,148.0,378.0,36.0,97.0,260.0,316.0,931.0,7.0
케이피에스,,,,,,,,,
케이피에프,1606.0,756.0,305.0,912.0,646.0,480.0,361.0,236.0,1220.0
케이피엠테크,544.0,258.0,346.0,94.0,411.0,362.0,77.0,293.0,74.0
케이피티유,0.0,0.0,0.0,258.0,447.0,0.0,0.0,0.0,0.0
케일럼,,,,124.0,393.0,156.0,628.0,1491.0,823.0
켄코아에어로스페이스,,,,1024.0,2428.0,1496.0,1111.0,1734.0,269.0
켐트로닉스,526.0,938.0,612.0,1438.0,74.0,1235.0,1200.0,1975.0,416.0
켐트로스,,,,,,,,,
코나아이,1669.0,1869.0,82.0,2578.0,3388.0,383.0,1277.0,3594.0,2495.0
코난테크놀로지,,,,,,,0.0,0.0,0.0
코닉오토메이션,,,,,,,,,
코다코,189.0,209.0,297.0,63.0,649.0,623.0,462.0,176.0,483.0
코데즈컴바인,522.0,258.0,39.0,56.0,92.0,181.0,149.0,175.0,201.0
코드네이처,659.0,19.0,820.0,1082.0,336.0,85.0,107.0,191.0,303.0
코디,0.0,0.0,0.0,1191.0,1200.0,540.0,147.0,279.0,433.0
코람코더원리츠,,,,,,,0.0,0.0,0.0
코람코에너지리츠,,,,,,,0.0,0.0,0.0
코렌텍,178.0,97.0,123.0,796.0,2995.0,246.0,148.0,65.0,146.0
코리아나,,,,,,,,,
코리아써키트,19.0,144.0,248.0,855.0,1306.0,25.0,422.0,2053.0,2507.0
코리아에셋투자증권,,,,,,,1207.0,1816.0,2612.0
코리아에프티,,,,,,,,,
코리안리,1023.0,1532.0,1304.0,1068.0,810.0,1550.0,1050.0,1186.0,1132.0
코맥스,336.0,428.0,659.0,520.0,210.0,268.0,93.0,913.0,343.0
코메론,888.0,1372.0,1433.0,1068.0,1380.0,1660.0,1460.0,2286.0,1769.0
코미팜,44.0,125.0,5.0,94.0,225.0,336.0,44.0,70.0,102.0
코세스,,,,0.0,0.0,0.0,0.0,0.0,0.0
코센,,,,,,,,,
코스나인,,,,,,,,,
코스맥스,1846.0,2361.0,3855.0,1877.0,3247.0,3168.0,2128.0,6944.0,1838.0
코스맥스비티아이,1725.0,837.0,1607.0,402.0,994.0,42.0,674.0,1479.0,683.0
코스맥스엔비티,0.0,0.0,0.0,303.0,369.0,860.0,586.0,309.0,633.0
코스메카코리아,3388.0,1257.0,2708.0,930.0,840.0,456.0,245.0,834.0,249.0
코스모신소재,1556.0,1649.0,92.0,526.0,515.0,80.0,401.0,604.0,912.0
코스모화학,3231.0,8075.0,5514.0,1537.0,861.0,679.0,915.0,398.0,334.0
코스온,37.0,283.0,390.0,64.0,131.0,303.0,1852.0,3129.0,2805.0
코스텍시스,,,,,,,,,
코아스,21.0,369.0,252.0,24.0,5.0,70.0,56.0,173.0,62.0
코아스템켐온,719.0,36.0,106.0,255.0,216.0,329.0,1475.0,444.0,164.0
코아시아,0.0,0.0,0.0,237.0,943.0,313.0,330.0,124.0,1213.0
코아시아씨엠,,,,,,,,,
코엔텍,,,,,,,,,
코오롱,771.0,4877.0,1553.0,6558.0,358.0,1944.0,10009.0,9365.0,10012.0
코오롱글로벌,441.0,1974.0,243.0,601.0,569.0,1419.0,3249.0,5454.0,5710.0
코오롱모빌리티그룹,,,,,,,,,
코오롱생명과학,901.0,120.0,1496.0,123.0,4446.0,8098.0,3789.0,121.0,187.0
코오롱인더,1548.0,5182.0,6098.0,4830.0,2252.0,1087.0,6834.0,6336.0,5934.0
코오롱티슈진,,,,0.0,0.0,0.0,0.0,0.0,0.0
코오롱플라스틱,63.0,308.0,526.0,461.0,323.0,143.0,79.0,572.0,939.0
코웨이,3361.0,4621.0,3280.0,4484.0,4854.0,4611.0,5584.0,6418.0,6314.0
코웰패션,,,,,,,,,
코위버,849.0,1008.0,708.0,696.0,663.0,2208.0,599.0,750.0,480.0
코윈테크,,,,1537.0,3489.0,2195.0,276.0,608.0,524.0
코이즈,0.0,0.0,157.0,951.0,775.0,76.0,176.0,871.0,493.0
코콤,200.0,362.0,442.0,646.0,835.0,495.0,438.0,260.0,159.0
코텍,,,,,,,,,
코퍼스코리아,,,,,,,,,
콘텐트리중앙,1.0,134.0,171.0,57.0,152.0,79.0,8539.0,3103.0,2277.0
콤텍시스템,105.0,55.0,128.0,27.0,150.0,20.0,10.0,28.0,201.0
쿠콘,,,,351.0,617.0,1407.0,2279.0,741.0,361.0
쿠쿠홀딩스,11104.0,9102.0,9899.0,6126.0,15206.0,12779.0,16600.0,4163.0,3755.0
쿠쿠홈시스,,,,,,,,,
퀀타매트릭스,,,,,,,1139.0,1204.0,1167.0
큐라클,,,,,,,3969.0,542.0,829.0
큐렉소,408.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐로,5.0,276.0,285.0,80.0,132.0,24.0,7.0,57.0,49.0
큐로컴,42.0,329.0,223.0,195.0,223.0,170.0,96.0,118.0,83.0
큐로홀딩스,140.0,41.0,233.0,441.0,132.0,105.0,111.0,0.0,21.0
큐리언트,0.0,0.0,0.0,1637.0,2109.0,2340.0,2048.0,1973.0,2110.0
큐브엔터,56.0,244.0,197.0,37.0,41.0,37.0,42.0,238.0,446.0
큐알티,,,,,,,592.0,1568.0,722.0
큐에스아이,385.0,168.0,172.0,91.0,44.0,137.0,16.0,185.0,757.0
큐캐피탈,16.0,37.0,35.0,88.0,104.0,37.0,14.0,17.0,38.0
크라운제과,,,,1028.0,1029.0,1425.0,1247.0,1024.0,2116.0
크라운해태홀딩스,15298.0,27407.0,2384.0,14475.0,310.0,1369.0,1527.0,294.0,559.0
크래프톤,323.0,4300.0,3603.0,196794.0,43355.0,36247.0,13771.0,12022.0,10666.0
크레버스,751.0,243.0,3770.0,632.0,1096.0,1176.0,961.0,2130.0,609.0
크루셜텍,1460.0,348.0,10.0,2479.0,1269.0,678.0,726.0,7262.0,3323.0
크리스에프앤씨,,,,2990.0,3160.0,2140.0,3491.0,6297.0,2455.0
크리스탈신소재,0.0,0.0,431.0,419.0,371.0,334.0,330.0,138.0,161.0
크리스탈지노믹스,576.0,208.0,150.0,331.0,187.0,941.0,278.0,232.0,336.0
크린앤사이언스,336.0,558.0,576.0,755.0,1098.0,1314.0,2182.0,1186.0,2665.0
클라우드에어,10.0,447.0,13.0,35.0,92.0,431.0,284.0,29.0,70.0
클리노믹스,,,,,,,1307.0,1214.0,768.0
클리오,3803.0,110589.0,1363.0,473.0,59.0,177.0,576.0,552.0,584.0
키네마스터,374.0,182.0,806.0,657.0,482.0,5.0,188.0,96.0,1133.0
키다리스튜디오,234.0,594.0,0.0,148.0,10.0,139.0,3.0,114.0,78.0
키움증권,3420.0,8585.0,8142.0,10870.0,7230.0,14017.0,30319.0,31680.0,17919.0
키이스트,79.0,48.0,84.0,14.0,102.0,97.0,560.0,13.0,87.0
타이거일렉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
탑머티리얼,,,,,,,0.0,0.0,0.0
탑엔지니어링,,,,,,,,,
탑코미디어,521.0,481.0,712.0,963.0,135.0,398.0,392.0,357.0,226.0
태경비케이,1655.0,100.0,149.0,206.0,142.0,148.0,167.0,338.0,850.0
태경산업,,,,,,,,,
태경케미컬,526.0,463.0,329.0,141.0,251.0,858.0,681.0,963.0,782.0
태광,,,,,,,,,
태광산업,,,,,,,,,
태림포장,253.0,115.0,792.0,0.0,315.0,270.0,43.0,247.0,253.0
태성,,,,,,,,,
태양,,,,,,,,,
태양금속,,,,,,,,,
태영건설,,,,,,,,,
태웅,,,,,,,,,
태웅로직스,,,,12.0,516.0,664.0,469.0,1691.0,2464.0
태원물산,111.0,92.0,195.0,112.0,48.0,73.0,3.0,11.0,186.0
태평양물산,16.0,473.0,1429.0,220.0,213.0,241.0,264.0,302.0,548.0
테고사이언스,492.0,398.0,208.0,806.0,226.0,106.0,227.0,17.0,0.0
테라사이언스,440.0,1088.0,298.0,73.0,40.0,45.0,142.0,42.0,389.0
테라젠이텍스,59.0,299.0,81.0,45.0,338.0,1432.0,285.0,371.0,299.0
테이팩스,,,,1747.0,1081.0,1617.0,2931.0,4009.0,4013.0
테크엘,30.0,92.0,27.0,363.0,22946.0,5555.0,1962.0,105.0,673.0
테크윙,506.0,989.0,856.0,2182.0,1091.0,584.0,838.0,483.0,886.0
텔레칩스,160.0,227.0,1179.0,131.0,746.0,663.0,749.0,559.0,3480.0
텔레필드,349.0,122.0,412.0,99.0,1672.0,572.0,800.0,742.0,1647.0
텔코웨어,1353.0,1384.0,800.0,942.0,1127.0,761.0,332.0,322.0,688.0
텔콘RF제약,1629.0,7.0,79.0,253.0,179.0,662.0,474.0,259.0,397.0
토니모리,774.0,825.0,731.0,313.0,432.0,311.0,2165.0,387.0,3.0
토마토시스템,,,,,,,334.0,337.0,1171.0
토박스코리아,,,,,,,,,
토비스,2452.0,1538.0,993.0,799.0,1234.0,1420.0,426.0,82.0,323.0
토탈소프트,43.0,134.0,121.0,38.0,327.0,301.0,260.0,352.0,309.0
톱텍,425.0,385.0,730.0,4151.0,546.0,105.0,294.0,2075.0,405.0
투비소프트,306.0,167.0,36.0,1660.0,1142.0,787.0,905.0,443.0,362.0
툴젠,32.0,1023.0,551.0,751.0,1269.0,2512.0,2269.0,3015.0,2314.0
트루윈,357.0,500.0,1113.0,0.0,0.0,0.0,54.0,0.0,124.0
트윔,,,,,,,486.0,360.0,728.0
특수건설,0.0,0.0,0.0,694.0,44.0,66.0,155.0,422.0,99.0
티라유텍,,,,445.0,508.0,646.0,206.0,1653.0,829.0
티로보틱스,,,,0.0,1132.0,616.0,94.0,802.0,71.0
티비씨,,,,,,,,,
티사이언티픽,70.0,153.0,656.0,200.0,83.0,54.0,16.0,67.0,210.0
티쓰리,,,,,,,61.0,208.0,220.0
티앤알바이오팹,,,,0.0,0.0,0.0,0.0,0.0,0.0
티앤엘,,,,,,,1509.0,2410.0,2602.0
티에스넥스젠,610.0,1152.0,314.0,328.0,374.0,15.0,1.0,139.0,60.0
티에스아이,,,,,,,,,
티에이치엔,416.0,54.0,886.0,176.0,280.0,959.0,901.0,955.0,264.0
티에프이,,,,,,,566.0,1086.0,721.0
티엘비,,,,,,,2912.0,2524.0,3108.0
티엘아이,151.0,143.0,111.0,423.0,2577.0,437.0,812.0,583.0,241.0
티와이홀딩스,,,,,,,10193.0,4004.0,2579.0
티움바이오,,,,950.0,1392.0,354.0,516.0,1329.0,1246.0
티웨이항공,,,,1174.0,946.0,921.0,2181.0,1424.0,828.0
티웨이홀딩스,376.0,142.0,204.0,433.0,344.0,388.0,1115.0,992.0,0.0
티이엠씨,,,,,,,1336.0,1390.0,4855.0
티케이케미칼,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3921.0,3028.0
티플랙스,82.0,66.0,74.0,127.0,87.0,91.0,156.0,430.0,645.0
티피씨글로벌,348.0,451.0,522.0,160.0,282.0,223.0,217.0,153.0,132.0
팅크웨어,153.0,130.0,260.0,311.0,260.0,430.0,901.0,691.0,354.0
파나진,,,,,,,,,
파나케이아,110.0,14.0,2.0,659.0,311.0,357.0,56.0,43.0,50.0
파라다이스,1181.0,764.0,647.0,222.0,247.0,177.0,1383.0,614.0,235.0
파라텍,,,,,,,,,
파루,12.0,492.0,169.0,890.0,856.0,13.0,625.0,99.0,111.0
파멥신,,,,1292.0,1179.0,1474.0,1724.0,2126.0,1190.0
파미셀,,,,,,,,,
파버나인,535.0,499.0,327.0,67.0,458.0,1198.0,348.0,533.0,566.0
파세코,455.0,447.0,216.0,263.0,340.0,618.0,710.0,956.0,460.0
파수,273.0,107.0,1516.0,322.0,107.0,480.0,67.0,387.0,456.0
파워넷,,,,,,,,,
파워로직스,174.0,158.0,208.0,316.0,696.0,1611.0,720.0,238.0,1437.0
파이버프로,,,,,,,,,
파이오링크,457.0,415.0,262.0,376.0,57.0,868.0,1667.0,1672.0,1818.0
파인디앤씨,,,,,,,,,
파인디지털,986.0,97.0,2.0,499.0,232.0,13.0,755.0,311.0,231.0
파인엠텍,,,,,,,0.0,0.0,300.0
파인테크닉스,0.0,148.0,17.0,0.0,0.0,0.0,178.0,1145.0,748.0
파인텍,,,,,,,,,
파커스,290.0,304.0,206.0,200.0,345.0,269.0,624.0,650.0,720.0
파크시스템스,0.0,732.0,573.0,715.0,844.0,1277.0,1498.0,1361.0,4061.0
판타지오,,,,,,,,,
팜스빌,,,,1528.0,2013.0,1093.0,367.0,637.0,518.0
팜스코,336.0,306.0,741.0,1111.0,105.0,236.0,355.0,88.0,935.0
팜스토리,3.0,36.0,188.0,158.0,68.0,57.0,245.0,46.0,43.0
팜젠사이언스,579.0,233.0,364.0,395.0,390.0,26.0,675.0,2206.0,4498.0
패션플랫폼,406.0,484.0,1276.0,,,,,,
팬스타엔터프라이즈,51.0,40.0,124.0,63.0,25.0,16.0,123.0,41.0,9.0
팬엔터테인먼트,0.0,0.0,0.0,0.0,0.0,0.0,66.0,147.0,23.0
팬오션,7120.0,118.0,184.0,268.0,285.0,284.0,173.0,1028.0,1267.0
팬젠,,,,,,,,,
퍼스텍,,,,,,,,,
퍼시스,0.0,0.0,0.0,2338.0,4824.0,3601.0,3660.0,4917.0,646.0
펌텍코리아,,,,109277.0,14038.0,1714.0,1631.0,1464.0,1580.0
페이퍼코리아,207.0,435.0,221.0,639.0,701.0,315.0,7.0,240.0,40.0
펨트론,,,,,,,27.0,472.0,543.0
펩트론,864.0,505.0,565.0,305.0,243.0,1156.0,1196.0,729.0,730.0
평화산업,0.0,0.0,0.0,213.0,1184.0,165.0,142.0,4.0,111.0
평화홀딩스,948.0,37.0,417.0,139.0,2751.0,957.0,216.0,1118.0,977.0
포메탈,33.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
포바이포,,,,,,,315.0,580.0,908.0
포스코스틸리온,362.0,1573.0,5186.0,2999.0,1891.0,446.0,1056.0,17070.0,6216.0
포스코엠텍,2384.0,696.0,75.0,238.0,339.0,254.0,226.0,314.0,116.0
포스코인터내셔널,1620.0,1132.0,977.0,1444.0,1258.0,1697.0,1934.0,2924.0,4780.0
포스코퓨처엠,12296.0,585.0,740.0,1753.0,2237.0,1672.0,485.0,1753.0,1527.0
포시에스,918.0,888.0,675.0,314.0,906.0,258.0,671.0,522.0,758.0
포인트모바일,,,,,,,0.0,1050.0,479.0
포인트엔지니어링,0.0,0.0,0.0,,,,,,
포커스에이치엔에스,,,,,,,,,
폴라리스세원,0.0,0.0,0.0,0.0,0.0,69.0,341.0,224.0,47.0
폴라리스오피스,0.0,0.0,0.0,531.0,277.0,183.0,3.0,6.0,295.0
폴라리스우노,320.0,288.0,27.0,80.0,184.0,37.0,141.0,90.0,67.0
푸드나무,,,,392353.0,1058.0,656.0,935.0,39.0,496.0
푸드웰,120.0,78.0,192.0,261.0,459.0,3153.0,423.0,609.0,452.0
푸른기술,500.0,233.0,93.0,149.0,225.0,102.0,125.0,207.0,24.0
푸른저축은행,2111.0,1018.0,2153.0,1717.0,1994.0,2008.0,1824.0,2044.0,1688.0
풀무원,14804.0,5456.0,4993.0,10339.0,549.0,56.0,399.0,145.0,724.0
풍강,473.0,308.0,193.0,277.0,85.0,114.0,16.0,462.0,444.0
풍국주정,490.0,607.0,713.0,1124.0,831.0,618.0,651.0,566.0,273.0
풍산,2628.0,1841.0,4912.0,5375.0,2213.0,629.0,2567.0,8686.0,6395.0
풍산홀딩스,,,,,,,,,
풍원정밀,,,,,,,36.0,159.0,317.0
퓨런티어,,,,,,,402.0,432.0,256.0
퓨쳐켐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
프럼파스트,403.0,378.0,413.0,478.0,169.0,124.0,171.0,252.0,156.0
프레스티지바이오로직스,,,,826.0,1243.0,694.0,876.0,886.0,961.0
프레스티지바이오파마,,,,,,,1768.0,716.0,17593.0
프로스테믹스,,,,,,,,,
프로이천,,,,,,,,,
프로텍,1694.0,1223.0,1515.0,2939.0,2904.0,3720.0,1141.0,4829.0,4626.0
프롬바이오,,,,,,,947.0,921.0,229.0
프리시젼바이오,,,,,,,550.0,368.0,590.0
프리엠스,441.0,352.0,332.0,215.0,436.0,102.0,23.0,226.0,266.0
플라즈맵,,,,,,,0.0,0.0,1095.0
플래스크,141.0,356.0,879.0,340.0,301.0,1511.0,5.0,237.0,188.0
플래티어,,,,,,,0.0,0.0,0.0
플랜티넷,62.0,194.0,318.0,115.0,165.0,303.0,66.0,392.0,102.0
플레이그램,373.0,65.0,41.0,115.0,184.0,40.0,86.0,221.0,14.0
플레이디,,,,0.0,0.0,0.0,123.0,231.0,386.0
플레이위드,933.0,318.0,690.0,919.0,2200.0,2287.0,1552.0,216.0,357.0
플리토,,,,473289.0,18111.0,1368.0,572.0,1115.0,1129.0
피델릭스,,,,,,,,,
피씨디렉트,27.0,25.0,173.0,426.0,471.0,494.0,793.0,1695.0,540.0
피씨엘,214.0,451.0,332.0,445.0,646.0,881.0,2030.0,3128.0,381.0
피앤씨테크,433.0,1254.0,963.0,585.0,359.0,428.0,335.0,531.0,453.0
피에스케이홀딩스,,,,,,,,,
피에스텍,287.0,535.0,241.0,610.0,16.0,131.0,24.0,361.0,268.0
피에이치씨,,,,,,,,,
피에이치에이,1872.0,351.0,2538.0,3548.0,2135.0,1506.0,382.0,1830.0,1376.0
피엔에이치테크,0.0,0.0,0.0,0.0,0.0,0.0,2070.0,407.0,822.0
피엔케이피부임상연구센타,,,,,,,1040.0,985.0,239.0
피엠티,983.0,268.0,535.0,514.0,172.0,429.0,595.0,726.0,362.0
피제이메탈,217.0,241.0,99.0,216.0,130.0,85.0,191.0,740.0,233.0
피제이전자,664.0,632.0,772.0,591.0,472.0,326.0,331.0,552.0,468.0
피코그램,,,,,,,175.0,196.0,176.0
피플바이오,,,,,,,867.0,408.0,1173.0
피피아이,,,,92.0,308.0,339.0,538.0,1579.0,54.0
픽셀플러스,2570.0,1439.0,868.0,290.0,1368.0,889.0,617.0,588.0,39.0
핀텔,,,,,,,4.0,342.0,453.0
필옵틱스,,,,1076.0,1609.0,930.0,225.0,201.0,82.0
핌스,,,,,,,789.0,977.0,245.0
핑거,,,,,,,434.0,515.0,189.0
핑거스토리,,,,,,,64.0,100.0,336.0
하나금융지주,3177.0,3001.0,4421.0,6817.0,7360.0,7898.0,8858.0,11819.0,11803.0
하나기술,,,,,,,,,
하나제약,,,,2243.0,1974.0,1778.0,0.0,0.0,0.0
하나투어,2978.0,2877.0,727.0,1191.0,791.0,725.0,13210.0,3285.0,4618.0
하림,0.0,0.0,355.0,398.0,141.0,459.0,79.0,126.0,47.0
하이드로리튬,67.0,138.0,53.0,1.0,0.0,0.0,419.0,2.0,194.0
하이딥,,,,,,,,,
하이로닉,2925.0,203.0,53.0,58.0,20.0,231.0,259.0,544.0,216.0
하이록코리아,2780.0,3152.0,2219.0,1728.0,848.0,947.0,390.0,1515.0,2634.0
하이브,,,,,,,,,
하이비젼시스템,,,,,,,,,
하이소닉,740.0,59.0,599.0,132.0,64452.0,2725.0,877.0,761.0,61.0
하이스틸,0.0,0.0,0.0,4187.0,3582.0,16.0,630.0,617.0,574.0
하이즈항공,323.0,245.0,190.0,39.0,51.0,221.0,263.0,1048.0,683.0
하이텍팜,1104.0,923.0,745.0,296.0,368.0,595.0,445.0,173.0,828.0
하이트론,,,,,,,,,
하이트진로,307.0,765.0,551.0,182.0,319.0,610.0,1246.0,1031.0,1250.0
하이트진로홀딩스,5366.0,840.0,1277.0,660.0,126.0,999.0,3014.0,1529.0,1427.0
하인크코리아,,,,,,,,,
하츠,271.0,314.0,325.0,359.0,122.0,0.0,493.0,666.0,383.0
한국ANKOR유전,,,,,,,,,
한국가구,3456.0,4014.0,3829.0,366.0,493.0,405.0,617.0,1459.0,792.0
한국가스공사,5091.0,3594.0,7740.0,13802.0,5766.0,395.0,1989.0,11078.0,17317.0
한국경제TV,106.0,419.0,555.0,564.0,661.0,671.0,860.0,1152.0,649.0
한국공항,9159.0,2888.0,5702.0,7316.0,6159.0,5318.0,15519.0,1063.0,1888.0
한국금융지주,4090.0,5547.0,4784.0,8731.0,9062.0,14467.0,14780.0,30208.0,10900.0
한국기업평가,2589.0,2365.0,2996.0,3462.0,3630.0,4563.0,4474.0,4990.0,4582.0
한국내화,337.0,244.0,270.0,548.0,336.0,193.0,66.0,182.0,23.0
한국단자,,,,,,,,,
한국맥널티,2850.0,650.0,552.0,254.0,137.0,108.0,454.0,182.0,0.0
한국무브넥스,11.0,1981.0,2126.0,708.0,49.0,373.0,379.0,612.0,1095.0
한국비엔씨,473.0,259.0,89.0,,,,,,
한국석유,,,,,,,,,
한국선재,121.0,211.0,106.0,165.0,282.0,111.0,78.0,506.0,613.0
한국수출포장,,,,,,,,,
한국쉘석유,20711.0,24010.0,20956.0,18649.0,19200.0,16174.0,0.0,0.0,0.0
한국알콜,565.0,884.0,1107.0,978.0,1393.0,1545.0,2478.0,2230.0,1474.0
한국앤컴퍼니,2005.0,1883.0,2852.0,2942.0,2148.0,1730.0,1848.0,2095.0,1749.0
한국유니온제약,,,,736.0,1181.0,70.0,1447.0,1430.0,171.0
한국자산신탁,8720.0,592.0,920.0,1114.0,920.0,805.0,1062.0,878.0,885.0
한국전력,,,,,,,,,
한국전자금융,567.0,366.0,511.0,596.0,702.0,150.0,114.0,306.0,282.0
한국전자인증,166.0,187.0,261.0,186.0,151.0,87.0,87.0,138.0,219.0
한국전자홀딩스,35.0,190.0,297.0,101.0,5.0,284.0,128.0,531.0,369.0
한국정밀기계,1364.0,1560.0,2526.0,3270.0,2204.0,146.0,1543.0,1295.0,61.0
한국정보공학,67.0,96.0,1396.0,167.0,1080.0,223.0,487.0,523.0,417.0
한국정보인증,142.0,185.0,217.0,177.0,252.0,229.0,313.0,371.0,153.0
한국정보통신,410.0,569.0,721.0,645.0,651.0,649.0,291.0,295.0,604.0
한국종합기술,265.0,108.0,280.0,714.0,606.0,325.0,591.0,1061.0,365.0
한국주강,189.0,122.0,326.0,424.0,908.0,1217.0,120.0,163.0,154.0
한국주철관,,,,,,,,,
한국철강,1954.0,5824.0,5056.0,942.0,264.0,415.0,184.0,2435.0,2055.0
한국카본,520.0,578.0,402.0,18.0,73.0,430.0,1377.0,334.0,471.0
한국캐피탈,67.0,87.0,63.0,38.0,102.0,118.0,103.0,168.0,200.0
한국컴퓨터,470.0,528.0,451.0,2.0,395.0,496.0,572.0,993.0,1102.0
한국콜마,1641.0,2155.0,2516.0,2240.0,1954.0,1284.0,7005.0,1565.0,961.0
한국콜마홀딩스,1198.0,0.0,2201.0,1683.0,3608.0,2364.0,6123.0,1181.0,329.0
한국큐빅,291.0,212.0,194.0,63.0,50.0,206.0,647.0,463.0,402.0
한국타이어앤테크놀로지,5655.0,5292.0,7047.0,4837.0,4216.0,3387.0,3032.0,4822.0,5658.0
한국테크놀로지,40.0,816.0,279.0,327.0,648.0,171.0,162.0,93.0,137.0
한국토지신탁,244.0,278.0,350.0,682.0,682.0,449.0,364.0,611.0,106.0
한국특강,20182.0,5472.0,324.0,643.0,309.0,690.0,95.0,691.0,687.0
한국파마,,,,,,,0.0,0.0,0.0
한국패러랠,,,,,,,,,
한국팩키지,26.0,29.0,123.0,114.0,71.0,72.0,93.0,20.0,356.0
한국항공우주,1358.0,2659.0,2713.0,2413.0,587.0,1748.0,766.0,656.0,1215.0
한국화장품,1639.0,564.0,910.0,251.0,482.0,1072.0,476.0,449.0,37.0
한국화장품제조,2154.0,548.0,2653.0,1222.0,915.0,411.0,1109.0,332.0,1113.0
한글과컴퓨터,900.0,1100.0,684.0,924.0,298.0,864.0,1539.0,759.0,1969.0
한네트,193.0,176.0,206.0,121.0,95.0,98.0,108.0,123.0,170.0
한농화성,509.0,554.0,573.0,569.0,384.0,652.0,849.0,1288.0,488.0
한독,,,,,,,,,
한독크린텍,,,,944.0,1511.0,1601.0,2234.0,569.0,621.0
한라IMS,480.0,615.0,355.0,186.0,226.0,392.0,228.0,237.0,470.0
한미글로벌,,,,,,,,,
한미반도체,1291.0,930.0,1453.0,185.0,966.0,383.0,502.0,1057.0,939.0
한미사이언스,378.0,3168.0,140.0,497.0,284.0,485.0,336.0,626.0,1010.0
한미약품,3434.0,14830.0,2242.0,5482.0,2158.0,4514.0,977.0,5375.0,6648.0
한빛소프트,51.0,136.0,296.0,53.0,350.0,97.0,87.0,10.0,82.0
한샘,4793.0,6342.0,7054.0,5413.0,5103.0,2423.0,3766.0,3266.0,4412.0
한섬,1711.0,3385.0,2571.0,2376.0,3296.0,3881.0,3873.0,5214.0,5599.0
한성기업,,,,,,,,,
한세실업,1544.0,2586.0,1175.0,1100.0,1293.0,6.0,1987.0,1716.0,2182.0
한세엠케이,152.0,288.0,396.0,581.0,329.0,3877.0,2105.0,2508.0,1979.0
한세예스24홀딩스,872.0,1323.0,389.0,800.0,405.0,513.0,1385.0,1031.0,543.0
한솔PNS,,,,,,,,,
한솔로지스틱스,25.0,1751.0,221.0,174.0,82.0,215.0,316.0,855.0,882.0
한솔아이원스,230.0,132.0,1541.0,59.0,65.0,35.0,152.0,1146.0,1098.0
한솔인티큐브,116.0,24.0,102.0,301.0,167.0,66.0,126.0,24.0,331.0
한솔제지,0.0,1457.0,2370.0,2010.0,1750.0,1683.0,2493.0,575.0,3104.0
한솔케미칼,1932.0,3093.0,5314.0,4893.0,6354.0,7798.0,10450.0,13332.0,14099.0
한솔테크닉스,944.0,1373.0,2224.0,873.0,933.0,245.0,834.0,297.0,468.0
한솔홀딩스,942.0,357.0,188.0,2055.0,920.0,602.0,1695.0,514.0,1144.0
한솔홈데코,1.0,20.0,98.0,42.0,145.0,57.0,7.0,68.0,60.0
한송네오텍,,,,,,,,,
한스바이오메드,382.0,521.0,491.0,831.0,432.0,1012.0,1808.0,1827.0,624.0
한신공영,10747.0,2077.0,2652.0,6860.0,14178.0,6212.0,9155.0,4187.0,3928.0
한신기계,,,,,,,,,
한양디지텍,603.0,440.0,70.0,224.0,97.0,1328.0,426.0,1693.0,2492.0
한양이엔지,1043.0,2409.0,2907.0,1951.0,4359.0,1695.0,2766.0,2635.0,4033.0
한양증권,478.0,585.0,529.0,370.0,355.0,1726.0,3583.0,6206.0,1858.0
한온시스템,516.0,432.0,547.0,541.0,520.0,597.0,207.0,578.0,38.0
한올바이오파마,314.0,159.0,40.0,114.0,64.0,375.0,386.0,174.0,5.0
한익스프레스,15292.0,6631.0,4568.0,558.0,441.0,479.0,167.0,240.0,581.0
한일단조,24.0,185.0,214.0,175.0,40.0,107.0,114.0,290.0,232.0
한일사료,126.0,134.0,56.0,48.0,9.0,60.0,55.0,183.0,360.0
한일시멘트,,,,0.0,12967.0,9772.0,1832.0,1179.0,1138.0
한일진공,29.0,190.0,436.0,670.0,257.0,528.0,173.0,506.0,707.0
한일철강,,,,,,,,,
한일현대시멘트,41242.0,1290.0,12915.0,3670.0,1752.0,2458.0,3732.0,2310.0,1971.0
